SongID,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_emb_1,genre_emb_2,genre_emb_3,genre_emb_4,genre_emb_5,genre_emb_6,genre_emb_7,genre_emb_8,genre_emb_9,genre_emb_10,genre_emb_11,genre_emb_12,genre_emb_13,genre_emb_14,genre_emb_15,genre_emb_16,first_week,last_week,peak_position,weeks_on_chart,hit
I Like To Move ItReel 2 Real Featuring The Mad Stuntman,230760.0,0,0.8629999999999999,0.781,5.0,-8.545999999999998,0.0,0.0785,0.0394,0.000292,0.125,0.764,122.938,4.0,0.07701498,-0.65139526,1.0329491,-1.0081241,-0.63590205,-0.02276222,-0.41207707,-0.30766213,0.6424873,-0.14617026,-0.93992245,0.27013794,0.518813,-0.42151186,-0.5365922,0.14611304,1994-03-12,1994-04-16,89,6,0
Born To RollMasta Ace Incorporated,254533.0,1,0.759,0.669,6.0,-9.883,0.0,0.2869999999999999,0.0043,0.0,0.129,0.658,91.978,4.0,1.0310836,-0.8313388,0.6664525,-0.21872556,-0.40078974,0.054035902,-0.9180668,0.5345725,-0.1405502,-0.3604157,0.34594402,-0.058162015,-0.63640887,0.20758398,-0.4701209,0.19520634,1994-03-12,1994-07-23,23,20,0
March Of The PigsNine Inch Nails,178640.0,1,0.507,0.8569999999999999,2.0,-7.409,1.0,0.0452,0.0321,0.0758999999999999,0.1029999999999999,0.0781,134.423,1.0,0.7535117,0.598727,0.39448673,0.80074394,0.5220792,-0.3895912,-0.6043818,-0.22527628,0.8063577,-0.88553935,-0.5070611,0.5167328,0.572201,-0.59452546,-0.35811406,-0.5250829,1994-03-12,1994-03-26,59,3,0
Feenin'Jodeci,310800.0,0,0.668,0.6159999999999999,5.0,-10.84,0.0,0.0669,0.1759999999999999,0.0,0.945,0.61,121.727,4.0,0.16524996,-0.26938778,-0.19971485,0.28273207,0.2916162,-0.30336082,-0.13812722,-0.80219287,-0.3173001,-0.3565781,0.5247782,-0.090103075,-0.15896186,0.34614214,-0.12330182,-0.49448508,1994-03-12,1994-07-23,25,20,0
I'm ReadyTevin Campbell,286720.0,0,0.684,0.687,0.0,-6.393,1.0,0.0228,0.0631,1.3e-05,0.0601,0.752,91.201,4.0,0.1860431,-0.45226938,-0.15271519,-0.2709507,-0.062404525,-0.7024916,0.118566155,-0.6785328,-0.04778366,-0.6046522,0.2710136,0.6430844,0.007904815,-0.18157947,0.014484381,-0.22667038,1994-03-12,1994-08-06,9,22,1
Just Another DayQueen Latifah,268066.0,0,0.686,0.374,7.0,-18.494,1.0,0.327,0.376,0.0782,0.2079999999999999,0.2839999999999999,173.868,4.0,1.2048457,0.23861387,0.606588,0.13302007,0.05134551,-0.24606982,-0.2853354,-0.2583268,-0.0992196,0.030357163,0.07109165,0.11102948,-0.51423573,0.03680241,0.6015152,-0.039376378,1994-03-12,1994-05-21,54,11,0
Dream On DreamerThe Brand New Heavies,240760.0,0,0.692,0.8349999999999999,6.0,-9.018,0.0,0.0422,0.193,0.184,0.0892,0.961,95.892,4.0,0.42149657,-0.31266254,-0.08207342,-0.15990984,0.271778,0.109354645,-0.56948286,0.35159016,0.5600308,-0.46107298,-0.6214562,-0.2855946,-0.13193491,0.35691595,-0.13755965,-0.8126427,1994-03-19,1994-05-28,51,11,0
"The More You Ignore Me, The Closer I GetMorrissey",223693.0,0,0.41,0.663,6.0,-9.006,1.0,0.0274,0.0042,0.00277,0.136,0.794,173.878,4.0,0.3204713,0.6720634,-0.8361656,0.39848676,-0.59789014,0.19829676,-0.16115774,-0.026221931,-0.47439018,-0.5268515,0.007431281,0.3455727,-0.40859872,-1.1008881,0.14770317,0.61127573,1994-03-19,1994-06-25,46,15,0
Electric Relaxation (Relax Yourself Girl)A Tribe Called Quest,224920.0,0,0.882,0.399,6.0,-13.136,1.0,0.276,0.233,0.526,0.121,0.8509999999999999,98.232,4.0,0.35855097,-0.3557458,0.85232085,0.28720582,-0.938352,-0.3898534,-0.5540758,0.11809822,-0.41700178,-0.4498219,-0.16493836,0.520669,-0.32706994,-0.06382851,0.2930015,-0.309391,1994-03-19,1994-05-14,65,9,0
YouCandlebox,297173.0,1,0.329,0.8609999999999999,11.0,-5.855,0.0,0.1469999999999999,0.0078899999999999,3e-06,0.0844,0.5989999999999999,195.303,3.0,0.2977954,0.36122456,0.26947945,0.7157885,-0.069766246,-0.35962301,-0.0018296301,-0.0916331,0.24315909,-1.1414427,-0.22411299,0.50463486,0.4615286,-0.65702105,0.5461103,-0.17448954,1994-03-19,1994-07-16,78,18,0
CompletelyMichael Bolton,264906.0,0,0.332,0.3509999999999999,7.0,-8.593,1.0,0.032,0.62,0.0,0.112,0.1449999999999999,113.158,4.0,1.6018701,-0.8501817,0.01620017,1.8474056,0.3224671,-0.23699039,-1.6700013,-1.3770226,-0.79391193,-0.8499477,-0.27849823,-0.38406226,1.6605058,-1.2007589,0.18806916,-1.0345323,1994-03-19,1994-06-25,32,15,0
Somethin' To Ride To (Fonky Expedition)The Conscious Daughters,300506.0,1,0.782,0.6079999999999999,7.0,-6.58,1.0,0.124,0.000136,2e-06,0.0724,0.659,93.284,4.0,-0.098397374,-0.13360813,1.5308712,0.3927639,0.17001116,0.16165268,1.511549,0.3182038,0.26374888,-1.0794296,0.21760365,1.557166,-0.11003591,-0.0127963815,-0.44549304,0.05859375,1994-03-19,1994-06-25,42,15,0
Got Me WaitingHeavy D & The Boyz,271466.0,0,0.757,0.3019999999999999,11.0,-15.951,0.0,0.325,0.0184,4.1e-05,0.136,0.524,90.321,4.0,0.28250337,-1.0791065,-0.10911749,-1.4023591,-0.7241353,-0.7858357,0.08566138,0.8245268,0.09781438,-1.1397909,-0.19481586,-0.0906682,-0.21601251,-0.36690453,0.3080583,-0.031836733,1994-03-26,1994-08-06,20,20,0
How Do You Like It?Keith Sweat,273693.0,0,0.798,0.646,1.0,-6.24,0.0,0.0947,0.0056,5e-06,0.0711,0.669,94.699,4.0,-0.055653274,-0.8277718,-0.3130537,-0.47654176,0.29550084,-0.40663442,0.30746552,-1.0122736,-0.3869692,-0.65015686,0.08782052,0.6715145,0.4683167,-0.17088898,0.19587639,-0.6466808,1994-03-26,1994-08-06,48,20,0
Don't Go Breaking My HeartElton John & RuPaul,271133.0,0,0.7429999999999999,0.8579999999999999,5.0,-7.79,1.0,0.0416,0.196,1.1e-05,0.0685,0.779,131.312,4.0,0.10507684,-0.19694813,-0.23708566,-0.32714733,0.08776786,-0.1403864,-0.18293501,0.35100922,-0.095019974,0.58528596,1.0298581,-0.21663405,-0.9284728,-0.3591057,0.61332756,-0.481856,1994-03-26,1994-04-02,92,2,0
"Lullabye (Goodnight, My Angel)Billy Joel",214400.0,0,0.442,0.157,7.0,-13.791,1.0,0.0324,0.948,0.0,0.224,0.22,76.48,4.0,-0.24675465,-0.23847914,-0.2758365,-0.6868639,-0.31872398,-0.14300284,0.3125385,0.9794016,-0.2429419,0.3348123,0.75075704,-0.28435814,-0.53070366,0.55868196,0.05226288,-0.33206272,1994-03-26,1994-05-14,77,8,0
DreamsThe Cranberries,271560.0,0,0.551,0.643,4.0,-13.091,1.0,0.0353,0.00313,0.00385,0.4209999999999999,0.514,128.661,4.0,-1.0051129,0.5020229,-0.21866326,0.04180661,0.43283573,0.14072584,1.1543237,0.16676538,-0.5132058,-0.14994156,0.4631952,-0.23199363,0.21064703,0.57845706,0.10707096,-0.16914035,1994-04-02,1994-08-13,42,20,0
I've Been Thinking About YouJocelyn Enriquez,232153.0,0,0.751,0.876,6.0,-8.141999999999998,0.0,0.0608,0.0174,0.000937,0.0932,0.673,125.141,4.0,0.5372527,-0.17753254,-0.44283754,1.0467857,1.1993276,0.81067586,0.71486586,0.26910546,-0.14650217,-0.51349425,-0.47568893,0.22966428,-0.10648689,-0.84452516,-2.6473644,-0.08342056,1994-04-02,1994-06-11,80,11,0
"I'll Remember (From ""With Honors"")Madonna",263813.0,0,0.691,0.6009999999999999,7.0,-9.698,1.0,0.0428,0.628,0.017,0.0709,0.85,167.796,4.0,-1.3862563,-1.089802,-0.08067843,0.90211535,0.57867754,-1.5102427,0.40802217,0.027438194,-1.1829345,-1.4911015,1.6372299,0.13747601,-0.13924703,0.5500513,0.63174367,-0.5201595,1994-04-02,1994-09-24,2,26,1
You Mean The World To MeToni Braxton,296400.0,0,0.5949999999999999,0.7359999999999999,11.0,-6.648,1.0,0.0469,0.0964,9e-06,0.104,0.521,167.669,4.0,-0.25918046,-0.35738346,-0.13684824,0.33546346,0.3008224,-0.7722303,0.29698962,-0.35535163,-0.4982129,-0.6675583,0.76894456,0.40256232,-0.3183384,0.27693033,0.56924284,-0.26991045,1994-04-02,1994-10-29,7,31,1
No Doubt About ItNeal McCoy,227640.0,0,0.621,0.4689999999999999,4.0,-10.438,1.0,0.0267,0.22,3.3e-05,0.067,0.511,144.665,4.0,0.34392273,-0.093318656,-0.28911334,0.039523482,0.50327873,-0.5448239,0.26348025,-0.7293164,0.17736575,-0.30486417,0.20598526,0.16554387,-0.70999527,-0.5001037,0.8311394,0.75730383,1994-04-02,1994-04-30,75,5,0
Sweet Potatoe PieDomino,211853.0,1,0.799,0.6009999999999999,1.0,-10.785,1.0,0.201,0.00997,0.0,0.1489999999999999,0.8419999999999999,93.065,4.0,0.13195296,-0.5242261,-0.4851861,-0.050271012,-0.210237,-0.44436997,-0.27132082,-0.767888,0.115803406,-0.6599788,-0.118373655,0.49948055,0.17347799,0.03154272,0.07659268,-0.19211395,1994-04-09,1994-08-13,27,19,0
LowCracker,274573.0,0,0.437,0.676,7.0,-5.607,1.0,0.0253,0.0104,0.00456,0.1449999999999999,0.444,86.83199999999998,4.0,0.30103233,0.002168417,0.19479124,0.004303336,0.117290065,-0.54310155,-0.42819214,-0.7270691,0.33895373,-0.9374567,-0.08915197,-0.2978502,0.6648208,-0.15651128,0.049424358,0.2667582,1994-04-09,1994-07-02,64,13,0
In Walked LoveExpose,294040.0,0,0.571,0.682,4.0,-10.331,1.0,0.0303,0.1719999999999999,4e-06,0.198,0.549,115.169,4.0,0.6125326,-0.02420573,-0.23109172,0.3950221,0.6120303,0.5006537,0.7011163,0.8108201,0.051846832,-0.9107495,0.2554435,-0.17183155,-0.86576486,-0.76366687,-1.0381067,-0.5752969,1994-04-09,1994-05-14,84,6,0
It Ain't Hard To TellNas,202106.0,1,0.69,0.7289999999999999,11.0,-5.819,0.0,0.221,1.7e-05,0.0431,0.152,0.3569999999999999,91.376,4.0,-1.4125899,1.0285647,-0.25085482,0.102086544,0.17819355,-0.49238613,0.19912548,-0.13534628,-0.17040855,-0.077239774,-0.1888927,0.00031477958,0.15399386,-0.18992417,-0.5982902,0.37912545,1994-04-16,1994-06-04,91,8,0
Beautiful In My EyesJoshua Kadison,249493.0,0,0.5819999999999999,0.381,3.0,-10.045,1.0,0.0256,0.5949999999999999,1.1e-05,0.132,0.2829999999999999,141.947,4.0,-0.2701986,-0.42726606,0.34355548,-0.17687897,-0.58818007,-0.022466883,1.1927716,0.11421807,-0.27673906,-2.0342295,0.49539182,1.3348529,-1.0923308,0.66080564,1.7135601,0.7714148,1994-04-16,1994-09-03,19,21,0
I Got Cha OpinBlack Moon,255200.0,1,0.7259999999999999,0.398,4.0,-12.767,0.0,0.2409999999999999,0.2129999999999999,0.155,0.127,0.536,91.599,4.0,0.19703957,-0.38588792,0.43543506,0.36136812,-0.5755281,-0.066133484,-0.6450177,0.3898066,-0.27125832,-0.27226502,-0.07761395,0.31902567,0.29085556,0.45471174,-0.01514492,-0.6002139,1994-04-23,1994-06-25,93,10,0
I SwearAll-4-One,259853.0,0,0.532,0.4069999999999999,6.0,-9.658,0.0,0.0233,0.2349999999999999,0.0,0.117,0.23,83.20699999999998,4.0,0.15864612,-0.41399628,0.04538219,0.23103924,-0.31544533,0.25758395,0.69021046,-0.19418722,0.04679575,-0.123019256,0.6501485,0.25787932,0.4490015,0.09053241,0.37236243,0.70500606,1994-04-23,1994-11-12,1,30,1
Leaving Las VegasSheryl Crow,309200.0,0,0.678,0.552,2.0,-9.912,1.0,0.0342,0.117,2.4e-05,0.0552,0.8379999999999999,80.833,4.0,0.49075064,0.49146843,0.46662894,-0.44429398,0.08837596,0.7296492,0.5040976,0.10808905,-0.22321364,0.06526898,0.7361234,-0.03991645,-0.8812369,0.45332447,0.069018684,-0.31688702,1994-04-23,1994-06-25,60,10,0
Love On My MindXscape,229040.0,0,0.892,0.4879999999999999,3.0,-9.748,0.0,0.041,0.0316,0.0,0.0284,0.786,101.89,4.0,-0.22092399,-0.26203138,0.4676172,0.03694706,-0.68051887,-0.64552885,-0.5255941,0.034155715,-0.22429433,-0.49610823,0.4137508,0.23207016,0.067640245,-0.21623755,-0.23094364,0.5854904,1994-04-23,1994-07-30,46,15,0
Bizarre Love TriangleFRENTE!,119813.0,0,0.7379999999999999,0.198,1.0,-10.919,1.0,0.0625,0.906,0.0,0.105,0.682,123.158,4.0,-0.2701986,-0.42726606,0.34355548,-0.17687897,-0.58818007,-0.022466883,1.1927716,0.11421807,-0.27673906,-2.0342295,0.49539182,1.3348529,-1.0923308,0.66080564,1.7135601,0.7714148,1994-04-23,1994-07-30,49,15,0
Back & ForthAaliyah,231093.0,0,0.7059999999999998,0.7269999999999999,5.0,-8.06,1.0,0.0317,0.0698,5e-06,0.115,0.903,92.938,4.0,-0.5478805,-0.26440462,-0.65101224,0.1332986,0.18788132,-0.68974435,-0.098021075,-0.553113,-0.6653554,-0.4127298,0.73938495,-0.17608431,-0.50733495,0.5764327,0.10179911,0.12315478,1994-04-30,1994-10-08,5,24,1
El Trago (The Drink)2 In A Room,334304.0,0,0.814,0.938,6.0,-5.557,0.0,0.0847,0.000703,0.4149999999999999,0.801,0.5759999999999998,125.008,4.0,-0.09039557,-0.53149104,1.07725,0.7739628,-0.06320165,-0.17956755,-0.45031315,-0.17493959,0.7713467,0.47724423,-0.6119697,-0.2914971,-0.43390608,-1.3004689,-0.2880078,0.5007535,1994-04-30,1994-06-04,86,6,0
MisledCeline Dion,210933.0,0,0.7069999999999999,0.93,5.0,-6.477,0.0,0.0324,0.0868,0.00109,0.0986,0.89,109.877,4.0,-0.4683342,-0.4540084,0.54550326,1.2039032,-0.6082549,-1.2566804,0.7288817,0.061655253,-0.16280848,0.15182477,0.5690578,0.37206882,-1.0282605,0.21221316,-0.38705355,-0.6227015,1994-04-30,1994-09-03,23,19,0
AlwaysErasure,237800.0,0,0.5959999999999999,0.7309999999999999,5.0,-9.961,1.0,0.0284,0.2959999999999999,4e-06,0.3009999999999999,0.308,103.027,4.0,0.29036745,0.40900087,-0.033959683,0.10030798,-0.80795956,0.20139928,0.16681698,-0.87855244,-0.7225944,-0.6513653,0.47752923,-0.026429445,-0.25332886,-0.9155609,0.20278645,0.587885,1994-04-30,1994-10-01,20,23,0
Worker ManPatra,296826.0,0,0.814,0.759,7.0,-11.117,1.0,0.11,0.129,0.0,0.3059999999999999,0.881,82.366,4.0,-0.12630618,-1.532735,-0.37384608,-1.9896888,-1.2776153,-1.8434474,-0.5161869,1.9807137,0.88167644,-1.8149804,0.05008168,-1.4471337,-0.37598622,0.5163545,-0.66627747,-0.46258527,1994-04-30,1994-08-13,53,16,0
If You GoJon Secada,275000.0,0,0.631,0.813,7.0,-8.106,1.0,0.0337,0.0778999999999999,0.0,0.167,0.522,105.998,4.0,1.786051,-0.6136407,0.5063643,1.6000135,0.92052984,-0.262182,-1.9585813,-0.56852406,-0.54970425,-1.2746822,0.039260425,0.036969837,1.0590963,-0.7120801,1.1063303,-0.7695537,1994-05-07,1994-12-03,10,31,1
PossessionSarah McLachlan,279466.0,0,0.4759999999999999,0.658,6.0,-6.737,0.0,0.0281,0.2,0.00155,0.0635,0.3569999999999999,97.527,4.0,0.5704852,1.0505538,0.06306934,0.07758494,0.30343947,0.7476038,0.70103395,-0.5520577,0.10384761,0.12812066,0.41283584,0.17918172,-0.72891164,0.043931305,0.057245035,-0.41809505,1994-05-07,1994-09-10,73,19,0
Moving On UpM People,215533.0,0,0.899,0.8569999999999999,0.0,-6.128,0.0,0.037,0.0499,0.0299,0.112,0.961,125.073,4.0,-0.5595019,0.06708237,-1.0498925,0.5745718,-0.67362493,-0.106466435,0.94333553,-0.11315346,-0.32950252,-0.32583207,0.5051649,0.09019455,-0.7517363,-0.35731277,-0.4033166,0.30118674,1994-05-07,1994-08-20,34,16,0
Don't Turn AroundAce Of Base,230186.0,0,0.745,0.771,4.0,-8.231,0.0,0.0755,0.00104,0.387,0.0574,0.752,95.623,4.0,-0.23509999,-0.2706298,0.33783573,-0.57591736,-0.2967536,-0.081665784,-0.062102497,-0.2870378,0.09261207,0.21733713,-0.020173991,-0.19353013,0.5032013,-0.4393092,-0.51223594,0.058723547,1994-05-07,1994-12-03,4,31,1
ShineCollective Soul,306040.0,0,0.54,0.4229999999999999,6.0,-8.798999999999998,1.0,0.0283,0.2939999999999999,0.0884,0.152,0.3529999999999999,150.135,4.0,0.11438717,0.5737196,-0.096661724,0.7893318,0.12478037,-0.26219663,0.26405174,-0.12601663,-0.3435375,-0.9847639,-0.18178841,0.2664241,0.6850224,-0.3315895,0.17408796,0.01234479,1994-05-07,1994-11-19,11,29,0
Your Body's Callin'R. Kelly,277493.0,0,0.658,0.55,9.0,-6.705,1.0,0.0302,0.457,0.000728,0.114,0.7269999999999999,168.289,4.0,-0.2701986,-0.42726606,0.34355548,-0.17687897,-0.58818007,-0.022466883,1.1927716,0.11421807,-0.27673906,-2.0342295,0.49539182,1.3348529,-1.0923308,0.66080564,1.7135601,0.7714148,1994-05-14,1994-09-24,13,20,0
Ease My MindArrested Development,252026.0,0,0.896,0.659,4.0,-7.482999999999999,0.0,0.224,0.00655,6e-06,0.0494,0.522,96.897,4.0,0.37355617,0.2530261,0.47779012,0.03250979,-1.3507764,0.14817248,-0.8707027,-0.48781872,-0.51505524,-0.13469848,-0.042037174,-0.5365603,-0.8978222,-0.18692684,-0.70944816,0.609402,1994-05-14,1994-07-30,45,12,0
I Miss YouAaron Hall,381733.0,0,0.7129999999999999,0.766,6.0,-5.268,1.0,0.0284,0.0323,0.0,0.139,0.572,120.084,4.0,0.5223374,-0.24102792,0.060395207,-0.80981565,-0.32350317,0.78002924,0.13957298,-0.41022357,0.09732349,0.21664177,-0.16368064,0.48929334,0.8287753,-0.59593296,0.28428483,0.4987421,1994-05-14,1994-10-15,14,23,0
Leavin'Tony Toni Tone,315826.0,0,0.5979999999999999,0.814,2.0,-8.426,1.0,0.0771,0.337,0.0,0.4919999999999999,0.7159999999999999,186.021,4.0,0.060574196,-0.2563978,-0.20785594,0.20899603,0.31705192,-0.6590393,0.5435928,-1.0839727,-0.14457497,-0.8064381,0.6968576,0.15940219,0.3203885,0.40975088,-0.20859468,-0.6586026,1994-05-14,1994-06-11,82,5,0
Objects In The Rear View Mirror May Appear Closer Than...Meat Loaf,615093.0,0,0.396,0.5839999999999999,5.0,-5.568,1.0,0.0339,0.802,2e-06,0.133,0.338,120.461,4.0,-0.17411333,0.18524675,-0.02416487,0.21996298,0.21569197,0.3277794,0.51710665,0.8297078,-1.0863267,-0.04292929,0.2840008,-0.28040737,0.3151877,0.17158538,0.2626012,-0.33556125,1994-05-14,1994-07-23,38,11,0
CrazyAerosmith,316693.0,0,0.37,0.8659999999999999,6.0,-3.879,0.0,0.0384,0.0868,0.0,0.137,0.4269999999999999,162.086,3.0,-0.19962002,-0.45567772,-0.066949785,-0.34323916,-0.68677497,0.38991314,0.9437098,0.20819125,-1.20456,-0.1120176,0.12676087,-0.56888604,-0.13779765,-0.106657356,-0.06580514,-0.1328764,1994-05-21,1994-10-22,17,23,0
Sending My LoveZhane,221173.0,0,0.7189999999999999,0.498,7.0,-9.856000000000002,1.0,0.0541,0.0325,0.0949,0.059,0.2119999999999999,95.021,4.0,0.08767141,-0.42459974,-0.25395894,-0.5462608,0.35532588,-0.04030658,0.09299409,-0.82585984,-0.082436204,-0.35332558,-0.20728865,0.5517028,0.30672327,-0.2658334,0.051820993,-0.7524089,1994-05-21,1994-10-01,40,20,0
Don't Take The GirlTim McGraw,249360.0,0,0.439,0.454,0.0,-8.669,1.0,0.0308,0.279,0.0,0.123,0.3539999999999999,204.263,4.0,0.3129116,-0.026207188,-0.25029615,0.24470632,0.57097137,-0.48983493,0.661268,-0.6362243,-0.24718332,-0.4112705,0.3496883,0.22439022,-0.6875436,-0.21849732,0.6949756,1.0714517,1994-05-21,1994-10-01,17,20,0
Whenever You Come AroundVince Gill,259160.0,0,0.7079999999999999,0.233,11.0,-11.724,1.0,0.0293,0.7409999999999999,1.1e-05,0.111,0.186,115.352,4.0,0.75025296,0.32040045,-0.18889545,-0.44089374,0.05298565,-0.8579929,0.102761894,0.048307627,1.2273092,-0.3195139,-0.58622414,0.1773504,-0.7582216,0.14595453,0.0698717,-0.35952458,1994-05-21,1994-07-23,72,10,0
"Can You Feel The Love Tonight (From ""The Lion King"")Elton John",241013.0,0,0.309,0.1789999999999999,10.0,-17.077,1.0,0.0337,0.88,0.000346,0.117,0.167,121.498,4.0,0.10507684,-0.19694813,-0.23708566,-0.32714733,0.08776786,-0.1403864,-0.18293501,0.35100922,-0.095019974,0.58528596,1.0298581,-0.21663405,-0.9284728,-0.3591057,0.61332756,-0.481856,1994-05-21,1994-11-12,4,26,1
Night In My VeinsPretenders,197666.0,0,0.531,0.918,9.0,-4.982,0.0,0.0366,0.00684,0.0,0.127,0.898,136.052,4.0,0.3733365,0.49258977,-0.42865577,-0.078672096,-0.57834244,0.35423225,0.3742599,-0.18525448,-0.8400903,0.0069879172,0.054106276,-0.15085563,-0.8958484,0.080381654,7.382631e-05,0.1766283,1994-05-21,1994-07-09,71,8,0
Back In The DayAhmad,303373.0,0,0.63,0.641,10.0,-6.67,0.0,0.3689999999999999,0.342,0.0,0.5879999999999999,0.541,79.52299999999998,4.0,-0.2701986,-0.42726606,0.34355548,-0.17687897,-0.58818007,-0.022466883,1.1927716,0.11421807,-0.27673906,-2.0342295,0.49539182,1.3348529,-1.0923308,0.66080564,1.7135601,0.7714148,1994-05-28,1994-10-08,26,20,0
Anytime You Need A FriendMariah Carey,265466.0,0,0.57,0.549,9.0,-7.956,0.0,0.0312,0.4689999999999999,8e-06,0.0715,0.2949999999999999,136.13,4.0,-0.3058355,-0.26901874,0.1584653,0.43169713,0.10168284,0.03908795,0.37769523,-0.08602393,-0.47394294,-0.19932893,1.0507921,0.009146316,0.44465,0.38280275,0.5827359,0.36579543,1994-05-28,1994-10-15,12,21,0
100% Pure LoveCrystal Waters,278626.0,0,0.813,0.7109999999999999,5.0,-7.375,0.0,0.0477,0.0888,0.00876,0.0585,0.7369999999999999,120.235,4.0,-0.008674443,-0.42225605,-0.69264424,0.6610553,-0.23407152,-0.28627223,0.3135774,0.7665274,0.16773272,0.6952879,-0.18722986,-0.26718578,-0.43043476,-0.49775028,-1.1938231,0.33767623,1994-05-28,1995-04-01,11,45,0
BucktownSmif-N-Wessun,236936.0,1,0.769,0.8359999999999999,8.0,-4.15,1.0,0.2439999999999999,0.0618,0.0,0.182,0.651,88.97799999999998,4.0,0.27533084,-0.51702166,0.26995006,0.14454871,-0.82135993,-0.12249166,-1.0609105,0.17722401,-0.48378858,-0.06194978,-0.052690767,-0.022747505,-0.2804009,0.26071325,0.1915948,-0.11017438,1994-05-28,1994-06-25,93,5,0
Selling The DramaLive,205413.0,0,0.444,0.904,6.0,-6.733,1.0,0.0633,0.00913,0.000111,0.1449999999999999,0.341,124.253,4.0,0.11438717,0.5737196,-0.096661724,0.7893318,0.12478037,-0.26219663,0.26405174,-0.12601663,-0.3435375,-0.9847639,-0.18178841,0.2664241,0.6850224,-0.3315895,0.17408796,0.01234479,1994-06-04,1994-10-08,43,19,0
I'll Remember YouAtlantic Starr,261066.0,0,0.562,0.4809999999999999,0.0,-8.753,1.0,0.034,0.5829999999999999,1e-06,0.123,0.23,139.743,4.0,-0.046627533,-0.04627809,-0.53348804,-0.15457696,0.05459305,0.5564631,0.83313245,-0.9059113,-0.36873204,-0.6402797,-0.23436134,0.2947877,-0.04828788,-0.3488882,0.23016298,-0.44527,1994-06-04,1994-08-27,55,13,0
FunkdafiedDa Brat,185933.0,1,0.802,0.461,11.0,-12.367,0.0,0.3019999999999999,0.0757,0.0,0.109,0.74,90.995,4.0,0.77301043,-0.012526321,-0.10384697,-0.15647289,-0.106242396,0.4247141,0.22999915,-0.9833212,0.1474247,0.31577206,-0.05839781,0.20185223,-0.103881754,0.0405478,0.36309952,0.095696464,1994-06-04,1994-10-15,6,20,1
Fall DownToad The Wet Sprocket,202426.0,0,0.4719999999999999,0.8559999999999999,0.0,-6.881,1.0,0.0326,0.1459999999999999,0.000672,0.1749999999999999,0.774,151.972,4.0,-0.1498696,0.3881046,0.44670486,0.37479797,-0.22652483,-0.40208155,0.20109329,0.1825399,0.09705969,-0.5212283,0.24544434,0.0023836135,-0.19783771,0.36133566,0.4098874,0.18198793,1994-06-04,1994-09-24,33,17,0
Fantastic VoyageCoolio,334440.0,0,0.888,0.5839999999999999,7.0,-13.308,1.0,0.112,0.0389,3e-06,0.0625,0.762,104.704,4.0,0.10179694,-0.1772174,0.5341117,0.25208148,-0.815534,0.23945248,-0.040403426,-0.2517059,-0.52148044,-0.14313221,-0.099214196,-0.084567025,-0.35996005,0.06509028,-0.43418851,0.07424277,1994-06-04,1994-11-19,3,25,1
CloserNine Inch Nails,373000.0,1,0.5849999999999999,0.7179999999999999,10.0,-8.636,0.0,0.0416,0.000311,0.509,0.5829999999999999,0.573,90.009,4.0,0.7535117,0.598727,0.39448673,0.80074394,0.5220792,-0.3895912,-0.6043818,-0.22527628,0.8063577,-0.88553935,-0.5070611,0.5167328,0.572201,-0.59452546,-0.35811406,-0.5250829,1994-06-11,1994-11-05,41,22,0
BackwaterMeat Puppets,220533.0,0,0.4839999999999999,0.821,9.0,-6.564,1.0,0.0435,0.199,0.00191,0.195,0.541,111.931,4.0,0.4782148,-0.23297887,-0.46051544,0.10159074,-0.26172045,-0.006945431,-0.3060542,0.7210413,0.5495626,-0.42301416,-0.01895887,0.9914222,0.28765172,-0.19455156,0.67132837,-0.62608653,1994-06-11,1994-10-22,47,20,0
I Need Your LoveBoston,333973.0,0,0.3649999999999999,0.6049999999999999,7.0,-10.116,1.0,0.0367,0.06,0.00238,0.0908,0.126,113.026,4.0,-0.14480911,-0.25948524,0.28789806,-0.17183824,-0.61700433,0.11596129,0.46168384,0.41883317,-0.4225594,0.2443066,0.17389807,-0.32591256,-0.7981101,0.54378533,-0.054810382,-0.23963149,1994-06-11,1994-08-13,51,10,0
Prayer For The DyingSeal,330266.0,0,0.3059999999999999,0.762,5.0,-7.519,1.0,0.051,0.332,0.00605,0.0835,0.15,99.903,4.0,1.3554535,-0.02006188,-0.079260975,1.6899607,1.299639,-0.4773502,-1.2949349,-0.9007584,0.32143268,-0.018490374,-0.8945134,-0.15896493,0.13084447,0.14637882,0.5442281,-1.4914784,1994-06-11,1994-10-22,21,20,0
When Can I See YouBabyface,229600.0,0,0.754,0.4719999999999999,8.0,-11.787,1.0,0.0806999999999999,0.257,2.1e-05,0.121,0.6129999999999999,169.199,4.0,0.18787536,-0.4349393,0.26778126,-0.43254536,-0.35646683,-0.32487726,0.2740141,-0.4214099,0.15008542,-0.5733335,0.25358105,0.5092275,0.5934165,-0.4138012,-0.08571267,-0.16407561,1994-06-18,1995-02-18,4,36,1
