index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
25369,They Don't Make Love Like They Used ToEddy Arnold,Eddy Arnold,They Don't Make Love Like They Used To,"['nashville sound', 'traditional country', 'yodeling']",5aiI6vcyhkkPmsTWsAu65t,https://p.scdn.co/mp3-preview/e49f0e74e380e230757669fe7be700f8b9681b16?cid=b8d3901151d34489a160e3cf0ab1fa94,190266.0,False,Songs of the Young World,0.548,0.193,0.0,-15.686,1.0,0.0285,0.759,0.0337,0.114,0.39,93.296,4.0,1.0
25370,They Just Can't Stop It the (Games People Play)The Spinners,The Spinners,They Just Can't Stop It the (Games People Play),"['classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",6IBPzyh7XTASQswD0coJN7,https://p.scdn.co/mp3-preview/7ef0cb9c454a08b8b365a63c6226622fbddbaf1f?cid=b8d3901151d34489a160e3cf0ab1fa94,210465.0,False,The Very Best Of,0.7219999999999999,0.406,11.0,-11.859,0.0,0.0359,0.505,0.000444,0.0867,0.638,76.459,4.0,34.0
25371,They Like It SlowH-Town,H-Town,They Like It Slow,"['boy band', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",5Gist2Rze60BtUweK9CHKb,https://p.scdn.co/mp3-preview/bd42238871fafa0f517672183e91df453e4aac0e?cid=b8d3901151d34489a160e3cf0ab1fa94,279457.0,False,Ladies Edition,0.6169999999999999,0.5,1.0,-9.246,1.0,0.0353,0.115,0.0,0.0978,0.4859999999999999,115.978,4.0,38.0
25372,They Remind Me Too Much Of YouElvis Presley With The Mello Men,Elvis Presley With The Mello Men,They Remind Me Too Much Of You,,,,,,,,,,,,,,,,,,,
25373,They Reminisce Over You (T.R.O.Y.)Pete Rock & C.L. Smooth,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'jazz rap', 'turntablism']",,,,,,,,,,,,,,,,,,
25374,They Want EFXDas EFX,Das EFX,They Want EFX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",3HCzj965m8Fz2E8wZkir6q,https://p.scdn.co/mp3-preview/b97f2b8c9f0d048bebcb1ddd81f02b271a59045d?cid=b8d3901151d34489a160e3cf0ab1fa94,221400.0,False,Dead Serious,0.755,0.459,5.0,-12.84,0.0,0.3579999999999999,0.115,0.0,0.0850999999999999,0.5969999999999999,98.454,4.0,57.0
25375,"They're Coming To Take Me Away, Ha-Haaa!Napoleon XIV",Napoleon XIV,"They're Coming To Take Me Away, Ha-Haaa!","['comic', 'novelty']",,,,,,,,,,,,,,,,,,
25376,They're HereBoots Walker,Boots Walker,They're Here,,,,,,,,,,,,,,,,,,,
25377,ThickDJ Chose Featuring BeatKing,DJ Chose Featuring BeatKing,Thick,,,,,,,,,,,,,,,,,,,
25378,Thief In The NightRod Wave,Rod Wave,Thief In The Night,['florida rap'],0KVNgZI1y3YTITnwITuEvj,https://p.scdn.co/mp3-preview/77d1406de8028b8db398f01ca740796ec8c1d47d?cid=b8d3901151d34489a160e3cf0ab1fa94,132336.0,True,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/45TgXXqMDdF8BkjA83OM7z'}, 'href': 'https://api.spotify.com/v1/artists/45TgXXqMDdF8BkjA83OM7z', 'id': '45TgXXqMDdF8BkjA83OM7z', 'name': 'Rod Wave', 'type': 'artist', 'uri': 'spotify:artist:45TgXXqMDdF8BkjA83OM7z'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5zCvAq0MLqUv0vE96iMbv2'}, 'href': 'https://api.spotify.com/v1/albums/5zCvAq0MLqUv0vE96iMbv2', 'id': '5zCvAq0MLqUv0vE96iMbv2', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2236d03f572845515ac658f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f2236d03f572845515ac658f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f2236d03f572845515ac658f', 'width': 64}], 'name': 'Pray 4 Love', 'release_date': '2020-04-03', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:5zCvAq0MLqUv0vE96iMbv2'}",0.505,0.657,7.0,-8.12,0.0,0.184,0.1779999999999999,0.0,0.0801,0.276,87.97199999999998,4.0,52.0
25379,Thief Of HeartsMelissa Manchester,Melissa Manchester,Thief Of Hearts,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",6l0afH4GG624RDhboISjwL,,221160.0,False,Thief Of Hearts (Original Motion Picture Soundtrack),0.682,0.795,2.0,-11.39,0.0,0.033,0.0379,0.00498,0.2889999999999999,0.8619999999999999,138.269,4.0,23.0
25380,Thieves In The TemplePrince,Prince,Thieves In The Temple,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",403oiKw757eJnbDKPSjhHV,https://p.scdn.co/mp3-preview/c402363968eb0733f338de86e11cffb3c64ea882?cid=b8d3901151d34489a160e3cf0ab1fa94,200680.0,False,Music from Graffiti Bridge,0.775,0.676,5.0,-10.582,0.0,0.042,0.0228,0.0,0.0631,0.646,129.948,4.0,43.0
25381,Thin Line Between Love & HateThe Persuaders,The Persuaders,Thin Line Between Love & Hate,"['classic soul', 'motown', 'southern soul']",6uDRZi9MOTtkuNUHMfREib,https://p.scdn.co/mp3-preview/e13bbbfbfa8dc725c7da7a102c919a8d42ce7e3d?cid=b8d3901151d34489a160e3cf0ab1fa94,207653.0,False,Thin Line Between Love & Hate: Golden Classics,0.523,0.4309999999999999,8.0,-9.187,0.0,0.0426,0.756,0.0,0.0459,0.435,118.687,4.0,53.0
25382,Thin Line Between Love And HatePretenders,Pretenders,Thin Line Between Love And Hate,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'roots rock', 'soft rock']",6nuOvrkMWmuDgoXPB3wIx8,https://p.scdn.co/mp3-preview/2e3c3a475788c6c33e7a35f7a927588c6539d0a3?cid=b8d3901151d34489a160e3cf0ab1fa94,220946.0,False,Learning To Craw,0.688,0.533,9.0,-7.663999999999999,0.0,0.0287,0.334,0.000684,0.0742,0.65,128.291,4.0,35.0
25383,Things A Man Oughta KnowLainey Wilson,Lainey Wilson,Things A Man Oughta Know,"['contemporary country', 'country pop']",5QS8PNEWbqTEZyQ6e9ZbJf,https://p.scdn.co/mp3-preview/3040f62693417086320ad8cc934620547bcb9551?cid=b8d3901151d34489a160e3cf0ab1fa94,203373.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tPHARSq45lQ8BSALCfkFC'}, 'href': 'https://api.spotify.com/v1/artists/6tPHARSq45lQ8BSALCfkFC', 'id': '6tPHARSq45lQ8BSALCfkFC', 'name': 'Lainey Wilson', 'type': 'artist', 'uri': 'spotify:artist:6tPHARSq45lQ8BSALCfkFC'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/3I0SEplNpqsPfnLVZsNPif'}, 'href': 'https://api.spotify.com/v1/albums/3I0SEplNpqsPfnLVZsNPif', 'id': '3I0SEplNpqsPfnLVZsNPif', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f1779a0367d1f4a9a7e3b616', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f1779a0367d1f4a9a7e3b616', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f1779a0367d1f4a9a7e3b616', 'width': 64}], 'name': ""Sayin' What I'm Thinkin'"", 'release_date': '2021-02-19', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:3I0SEplNpqsPfnLVZsNPif'}",0.659,0.683,3.0,-5.623,1.0,0.0312,0.513,5e-06,0.133,0.397,139.931,4.0,73.0
25384,Things Can Only Get BetterHoward Jones,Howard Jones,Things Can Only Get Better,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",1RbOObDFn7GOseR1w529Zj,https://p.scdn.co/mp3-preview/a4526c0a36afdd3082e49db2e88719d1ed07cb24?cid=b8d3901151d34489a160e3cf0ab1fa94,235826.0,False,Dream Into Action,0.752,0.7429999999999999,7.0,-6.083,1.0,0.0331,0.0314,0.000117,0.128,0.8319999999999999,108.254,4.0,58.0
25385,Things I Should Have SaidThe Grass Roots,The Grass Roots,Things I Should Have Said,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']",6KZLiDQ8rxyKJD3eS8wC0r,,150506.0,False,20th Century Masters: The Millennium Collection: Best Of The Grass Roots,0.537,0.532,7.0,-11.289,1.0,0.0757,0.5959999999999999,0.0,0.186,0.783,78.336,4.0,18.0
25386,Things I'd Like To SayNew Colony Six,New Colony Six,Things I'd Like To Say,"['bubblegum pop', 'classic garage rock', 'freakbeat']",,,,,,,,,,,,,,,,,,
25387,Things Just Ain't The SameDeborah Cox,Deborah Cox,Things Just Ain't The Same,"['canadian pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",7cd3xD3hxur8a9ZcPHNmKj,https://p.scdn.co/mp3-preview/b0f653e38e0fd040fb62aba69de3e4b823c9a0f9?cid=b8d3901151d34489a160e3cf0ab1fa94,251400.0,False,Ultimate Deborah Cox,0.79,0.74,5.0,-5.83,0.0,0.13,0.00687,3.7e-05,0.0847,0.7339999999999999,125.165,4.0,25.0
25388,Things That Make You Go Hmmmm. . .C+C Music Factory,C+C Music Factory,Things That Make You Go Hmmmm. . .,[],,,,,,,,,,,,,,,,,,
25389,Things That MatterRascal Flatts,Rascal Flatts,Things That Matter,"['contemporary country', 'country', 'country road']",1UPFdjVhrpn0R42wa1iq2G,,281426.0,False,Unstoppable,0.56,0.455,8.0,-7.652,1.0,0.028,0.259,0.000576,0.0857,0.254,126.045,4.0,26.0
25390,Things That Never Cross A Man's MindKellie Pickler,Kellie Pickler,Things That Never Cross A Man's Mind,"['contemporary country', 'country', 'country dawn', 'country road']",2KvHHiBqpPUlgbKqCJ7Ip4,https://p.scdn.co/mp3-preview/c30489237e5051428e995752a875692775c5381f?cid=b8d3901151d34489a160e3cf0ab1fa94,189533.0,False,Small Town Girl,0.67,0.893,9.0,-3.954,1.0,0.0369,0.0349,0.0,0.692,0.7349999999999999,117.624,4.0,27.0
25391,Things We Do For LoveHorace Brown,Horace Brown,Things We Do For Love,"['new jack swing', 'r&b']",2fzKLDa3YlAJ1Qkkxm5ZqH,,297760.0,False,Horace Brown,0.798,0.532,7.0,-8.891999999999998,1.0,0.0461,0.0584,0.0,0.0445,0.786,93.931,4.0,36.0
25392,Things'll Never Change/Rapper's BallE-40 Featuring Bo-Rock,E-40 Featuring Bo-Rock,Things'll Never Change/Rapper's Ball,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",,,,,,,,,,,,,,,,,,
25393,ThingsAnne Murray,Anne Murray,Things,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",3x98txCasQ6MhjsbFhFM6m,,168866.0,False,Keeping In Touch,0.672,0.681,2.0,-8.91,1.0,0.036,0.034,4.7e-05,0.134,0.909,87.614,4.0,7.0
25394,ThingsBobby Darin,Bobby Darin,Things,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",7EME8xI4YLbUUT8qVKgBoR,https://p.scdn.co/mp3-preview/efa7fe6146dec98ad7783438cf1ef719caf1671e?cid=b8d3901151d34489a160e3cf0ab1fa94,151413.0,False,The Ultimate Bobby Darin,0.562,0.558,4.0,-3.572,1.0,0.0453,0.8579999999999999,0.0,0.107,0.8389999999999999,174.704,4.0,41.0
25395,Think (About It)Lyn Collins,Lyn Collins,Think (About It),"['funk', 'soul']",1kG2PZ8geznbDA8I6iWeDi,,204160.0,False,Think (About It),0.773,0.561,9.0,-10.224,1.0,0.225,0.2039999999999999,0.0,0.0575,0.7169999999999999,112.582,4.0,57.0
25396,Think A Little LessMichael Ray,Michael Ray,Think A Little Less,"['contemporary country', 'country pop', 'country road', 'modern country rock']",4JjIIBNoho0V2gZjH4nEzR,https://p.scdn.co/mp3-preview/974049e435a80fdfd978b90157206e4744fe4f31?cid=b8d3901151d34489a160e3cf0ab1fa94,176986.0,False,Michael Ray,0.521,0.805,9.0,-4.481,1.0,0.0289,0.124,0.000219,0.33,0.527,141.967,4.0,60.0
25397,Think About MeFleetwood Mac,Fleetwood Mac,Think About Me,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",1Q5kDGREVR7mcTjhvuFLm1,https://p.scdn.co/mp3-preview/11e69c4257faf26ace8c4b3dd7fb18ac4488ea1c?cid=b8d3901151d34489a160e3cf0ab1fa94,164333.0,False,Tusk (Deluxe Edition),0.684,0.679,0.0,-8.891,1.0,0.0255,0.00448,0.0083199999999999,0.112,0.783,116.603,4.0,52.0
25398,Think About Your ChildrenMary Hopkin,Mary Hopkin,Think About Your Children,"['classic uk pop', 'merseybeat']",,,,,,,,,,,,,,,,,,
25399,Think His NameJohnny Rivers,Johnny Rivers,Think His Name,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",4CULZnxsThsMRfP1WsnjHh,,280266.0,False,Home Grown,0.669,0.309,9.0,-16.268,1.0,0.0288,0.6039999999999999,9.8e-05,0.343,0.6109999999999999,76.95999999999998,4.0,2.0
25400,Think I'll Go Somewhere And Cry Myself To SleepAl Martino,Al Martino,Think I'll Go Somewhere And Cry Myself To Sleep,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",4dihWVHHo4eDBrRTEa4kAF,,166973.0,False,Think I'll Go Somewhere And Cry Myself To Sleep,0.555,0.323,2.0,-12.889,1.0,0.0315,0.3459999999999999,6e-06,0.12,0.5819999999999999,104.441,4.0,4.0
25401,Think I'm In LoveEddie Money,Eddie Money,Think I'm In Love,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",6mJQe0vTIojlxwyMwwy6YR,https://p.scdn.co/mp3-preview/8d9c7cdbe5141df643e78e1219dec6035d69b8ce?cid=b8d3901151d34489a160e3cf0ab1fa94,188533.0,False,No Control,0.4859999999999999,0.83,3.0,-10.815,1.0,0.037,0.0104,0.000475,0.0635,0.652,151.869,4.0,53.0
25402,Think It OverCheryl Ladd,Cheryl Ladd,Think It Over,[],1p4F1uAWVr8TPnEng01jk1,,200893.0,False,Cheryl Ladd,0.625,0.2979999999999999,2.0,-12.876,0.0,0.0411,0.676,6e-05,0.185,0.666,148.831,4.0,9.0
25403,Think It OverThe Crickets,The Crickets,Think It Over,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",4y9gjmo9hQogrqes8eMFQ5,,106960.0,False,20 Golden Greats: Buddy Holly Lives,0.6159999999999999,0.568,9.0,-13.018,1.0,0.044,0.753,0.0,0.0763,0.822,130.862,4.0,27.0
25404,Think Like A ManJennifer Hudson & Ne-Yo Featuring Rick Ross,Jennifer Hudson & Ne-Yo Featuring Rick Ross,Think Like A Man,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0XgyAhZ70xUnFpoPVEX9yM,https://p.scdn.co/mp3-preview/4194e5778dd1262af8914aa83c0f934ad9a96c1e?cid=b8d3901151d34489a160e3cf0ab1fa94,241173.0,False,Think Like A Man - Music From & Inspired By The Film,0.648,0.687,10.0,-3.766,0.0,0.0458,0.0077999999999999,0.0,0.3579999999999999,0.816,77.468,4.0,44.0
25405,Think Me A KissClyde McPhatter,Clyde McPhatter,Think Me A Kiss,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",1PKOM44lXQUUZrlvWvHVjf,,120893.0,False,Lover Please/The Complete MGM & Mercury Singles,0.657,0.336,5.0,-11.109,1.0,0.0564,0.8369999999999999,0.0,0.2429999999999999,0.972,168.037,4.0,4.0
25406,Think Of LauraChristopher Cross,Christopher Cross,Think Of Laura,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",5jLq63jMFWg0dKHnht6YI0,https://p.scdn.co/mp3-preview/c061c71e473ab17ed7e2127f9dd6ecab25a08d1e?cid=b8d3901151d34489a160e3cf0ab1fa94,206640.0,False,Another Page,0.645,0.2109999999999999,11.0,-12.73,1.0,0.0257,0.822,9e-06,0.138,0.1739999999999999,86.12099999999998,4.0,57.0
25407,Think Of MeBuck Owens and The Buckaroos,Buck Owens and The Buckaroos,Think Of Me,['bakersfield sound'],480657GXYWD0Od9OuD96p2,https://p.scdn.co/mp3-preview/37186011cc4972e76107ffdfa5c7d25523be2a2b?cid=b8d3901151d34489a160e3cf0ab1fa94,138506.0,False,The Complete Capitol Singles: 1957-1966,0.66,0.685,11.0,-5.476,1.0,0.0284,0.248,3.4e-05,0.125,0.893,134.408,4.0,2.0
25408,Think Of The Good TimesJay & The Americans,Jay & The Americans,Think Of The Good Times,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",7MfympqWLMGXftSmPWY3W2,,170306.0,False,Come A Little Bit Closer: The Best Of Jay & The Americans,0.332,0.495,8.0,-11.345,1.0,0.0348,0.63,1e-06,0.327,0.658,113.194,4.0,16.0
25409,Think Of YouChris Young Duet With Cassadee Pope,Chris Young Duet With Cassadee Pope,Think Of You,,1MwhjvmxOhPTgs4BuHFP8t,https://p.scdn.co/mp3-preview/34ed1bd1e231ec802c08ad70653a1c8656830cbb?cid=b8d3901151d34489a160e3cf0ab1fa94,46253.0,False,I'm Comin' Over - Stories Behind the Songs,0.632,0.323,10.0,-14.042,0.0,0.951,0.811,0.0,0.1019999999999999,0.769,171.053,4.0,18.0
25410,Think Of YouUsher,Usher,Think Of You,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",1FlDtQBj95pnFbS9kCTZEI,https://p.scdn.co/mp3-preview/d7ee510cbcf9435b4368e74e34cb510d30dd7f11?cid=b8d3901151d34489a160e3cf0ab1fa94,229333.0,False,Usher,0.71,0.4309999999999999,0.0,-8.333,1.0,0.0388,0.0553,4.2e-05,0.0537,0.553,93.105,4.0,36.0
25411,Think TwiceBrook Benton,Brook Benton,Think Twice,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",3rjOwWd1wgJNvoqskwcPhT,https://p.scdn.co/mp3-preview/4e8d4ea758f2bd8570a215719f33252b162f93b6?cid=b8d3901151d34489a160e3cf0ab1fa94,167102.0,False,The Best of Brook Benton,0.443,0.217,3.0,-14.609,1.0,0.038,0.935,0.00757,0.12,0.321,79.065,3.0,14.0
25412,Think TwiceCeline Dion,Celine Dion,Think Twice,"['canadian pop', 'dance pop']",5T0VoskNbpJIqm2RSPU2Xt,https://p.scdn.co/mp3-preview/d91dee42edf2422e417703d757da18399bfab0c2?cid=b8d3901151d34489a160e3cf0ab1fa94,288000.0,False,The Colour Of My Love,0.547,0.397,2.0,-10.463,0.0,0.0271,0.387,0.0,0.14,0.277,134.346,4.0,61.0
25413,Think TwiceJackie Wilson And LaVern Baker,Jackie Wilson And LaVern Baker,Think Twice,[],62k7oaajknbA5be6frZMZf,https://p.scdn.co/mp3-preview/2a6433dca37bc3593f9162d5d8456f2720dd74e0?cid=b8d3901151d34489a160e3cf0ab1fa94,149760.0,True,Think Twice (Version X) - Jackass Bad Grandpa Mix,0.821,0.548,7.0,-6.646,1.0,0.0409,0.516,0.00103,0.512,0.914,122.001,4.0,29.0
25414,ThinkAretha Franklin,Aretha Franklin,Think,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",4yQw7FR9lcvL6RHtegbJBh,https://p.scdn.co/mp3-preview/98251aa932f7f5cb0fea00c8abda5d0f33630139?cid=b8d3901151d34489a160e3cf0ab1fa94,139733.0,False,Aretha Now,0.687,0.63,6.0,-10.817,1.0,0.0389,0.249,0.0,0.221,0.926,110.051,4.0,68.0
25415,ThinkBrenda Lee,Brenda Lee,Think,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,,,,
25416,Thinkin Bout YouFrank Ocean,Frank Ocean,Thinkin Bout You,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",7DfFc7a6Rwfi3YQMRbDMau,,200746.0,False,channel ORANGE,0.7159999999999999,0.35,0.0,-11.094,1.0,0.0537,0.41,0.00134,0.0927,0.1779999999999999,129.842,4.0,76.0
25417,Thinkin' BackColor Me Badd,Color Me Badd,Thinkin' Back,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",5OI4XbIHmAGDNnmP01sD82,https://p.scdn.co/mp3-preview/97eeda20e721389e04f86ded7e8fae246214f6dd?cid=b8d3901151d34489a160e3cf0ab1fa94,322533.0,False,C.M.B.,0.5869999999999999,0.326,6.0,-11.204,0.0,0.0242,0.2079999999999999,1e-05,0.133,0.271,90.813,4.0,26.0
25418,Thinkin' Bout ItGerald Levert,Gerald Levert,Thinkin' Bout It,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",4DDhR1Zd6WYbNiCd13Uu4i,https://p.scdn.co/mp3-preview/3b868362b05b6cc897dcdc34330a59959cdb6388?cid=b8d3901151d34489a160e3cf0ab1fa94,391040.0,False,The Best Of Gerald Levert,0.7339999999999999,0.659,1.0,-5.191,1.0,0.0711,0.0983,0.0,0.252,0.388,116.485,4.0,41.0
25419,Thinkin' ProblemDavid Ball,David Ball,Thinkin' Problem,"['country', 'country road', 'country rock']",7zE9E6iBKPCwCW6orDoY4X,https://p.scdn.co/mp3-preview/ac31fe0d526303de072d20b1366c29980623497e?cid=b8d3901151d34489a160e3cf0ab1fa94,181133.0,False,Thinkin' Problem,0.765,0.573,0.0,-11.243,1.0,0.0324,0.138,1.9e-05,0.221,0.74,110.434,4.0,49.0
25420,ThinkInformation Society,Information Society,Think,"['dance rock', 'freestyle', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",64yIaFCowR38sgkSF3DV0l,https://p.scdn.co/mp3-preview/2776cf951277d74e5af61f232b6ff6219e28a1fe?cid=b8d3901151d34489a160e3cf0ab1fa94,234880.0,False,Rhino Hi-Five: Information Society,0.622,0.72,0.0,-13.475,1.0,0.0464,3.4e-05,0.00301,0.323,0.903,120.945,4.0,40.0
